block_num,txn_hash,token_x,token_y,sender,opt,opt_time,amount
4535135,0x1a587d7261472e60d344b59dd0da6d52a5c598e4cf4ab0cff503a05873ff6af0,STC::STC,FAI::FAI,0x3b990f9b6f9e6175e9f9535f9fa28f50,add_liquidity,2022-03-05 09:55:14,"(2889374341018, 300000000000)"
4535135,0xe77108cacb8faa260dea763452251fa57942a4be70ff0350df8ec193c018d32b,STC::STC,STAR::STAR,0x890c7d48c047d01dea2a06b9dd025032,add_liquidity,2022-03-05 09:55:14,"(1736608330437, 7653307884983)"
4535135,0xdf2aafdcb2f9db1f640cbd1b190334e48f1c244a08b886a3c042c327941cbdcb,STC::STC,STAR::STAR,0x1a2ecc6dc8dd51fa0ff56f8bcb3f8971,add_liquidity,2022-03-05 09:55:14,"(1138927339554, 5000831564257)"
4535137,0x57f8a648088e9202771bc779d59dfd3a95b3b90298ff521026b6fa8463fe26a7,STC::STC,STAR::STAR,0x0744f9f0867b8a47873e3a871d182fd6,add_liquidity,2022-03-05 09:55:30,"(1138605598730, 5000000000000)"
4535140,0x69f52bae6eb3506dcbb10ccec74ee13da1edef356e050113fdb0c9bcb62a8727,STC::STC,FAI::FAI,0x0d735c4ba0f540cbb287312f3e137596,add_liquidity,2022-03-05 09:55:50,"(1007873521252, 104646203880)"
4535140,0x912e39e5849817365a6c869d7cce021e33aef8facc077a8b36ed08aceadce61b,STC::STC,STAR::STAR,0x7720c55f855810085d25a95daf1305aa,add_liquidity,2022-03-05 09:55:50,"(502894380547, 2192870176454)"
4535143,0xa517fe529eee0e6907bd3eaf8e6626568c3bfaf18fa63ee0513281b86aecc63b,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 09:56:04,"(5469927156025, 567935460460)"
4535146,0xc5a888fe218afaf9b92c56468228d6b9a22f7f67c898ad5c0483a380ea505ec1,STC::STC,FAI::FAI,0x5e3596e11c09fb16790e8310d8e3bff1,add_liquidity,2022-03-05 09:56:18,"(16254536808596, 1687687529218)"
4535146,0x2d495d490229d070205678ea9dae4f4a8d7f2edd26df5a17aec0de5664d40077,STC::STC,STAR::STAR,0xce4149b80c11b71bac6f3d9ee22fc952,add_liquidity,2022-03-05 09:56:18,"(2438595011602, 10945237351661)"
4535146,0x5f8f7feb1c1520c1ac51a91e77c491bf7152be7ac23892476700599fd2ab95e9,STC::STC,STAR::STAR,0x40a23a5490466de08ee93f1babe93a9d,add_liquidity,2022-03-05 09:56:18,"(6843812533425, 30717340194754)"
4535149,0xbca821f39bb8844b0fda96bf9cfe7e1a5c44a54eb0756d97a8178a1659f617ec,STC::STC,STAR::STAR,0x4085ef7a265047f5f88045dc691349d1,add_liquidity,2022-03-05 09:56:36,"(7000000000000, 31418362252485)"
4535156,0x5eb36206facb083607d9a7bd3cf67365c4c879319df2bc61c6d77ddfbd4527a0,STC::STC,FAI::FAI,0x9749fb17f65fe5f5b83ded7b69436582,add_liquidity,2022-03-05 09:56:58,"(10996958741915, 1141800000000)"
4535159,0x8e83d4a1c79acc082442ac8e6b6979830e771434b0dce4548e40edb7cc6a101e,STC::STC,STAR::STAR,0x2370df831df9220a9814f484893c97fe,add_liquidity,2022-03-05 09:57:10,"(12108072996783, 49203911197303)"
4535160,0x96970a2a7f880d63e37eb2dd2b9a18c95a608dddd15914349bc499eca62fb10e,STC::STC,STAR::STAR,0x6bf40816f188ba5a49c523d579d7442b,add_liquidity,2022-03-05 09:57:16,"(1881466198774, 7653307884983)"
4535161,0xcf5c9b2bc3d8b5aaa2bceeb63882d03a8ec4e9308b954a666ba0e8369fd49746,STC::STC,STAR::STAR,0xeef563ec3e3547425f8ed3caf923c577,add_liquidity,2022-03-05 09:57:24,"(2600000000000, 10576113731897)"
4535162,0x8bb126d90d10d47cef1642bf86bc2e644497574767ad4cd7a4ca6a3937a675a5,STC::STC,STAR::STAR,0x9749fb17f65fe5f5b83ded7b69436582,add_liquidity,2022-03-05 09:57:27,"(1881466198774, 7653307884983)"
4535163,0xc5eeb53059d0858fb4ff805a5795c4db0f697aed5011daad11f54709a8433afe,STC::STC,STAR::STAR,0x5838b8241c7f85e8d1445ff0154366c3,add_liquidity,2022-03-05 09:57:43,"(1881466198774, 7653307884983)"
4535167,0x7ed0cf5479d7757996be4d06d499e1c1dc9e00fa765672ffe54b5c8563adbd71,STC::STC,STAR::STAR,0x5813cb31f8b9767403cb56da42ca0ea7,add_liquidity,2022-03-05 09:58:08,"(6616620644161, 25945730270247)"
4535168,0x4df9b04afd567cdddff5e150e274df0e6489fb8aedfe5f19200e5167d4071af6,STC::STC,STAR::STAR,0xd290d389077f6ba404520cf2a40a6f46,add_liquidity,2022-03-05 09:58:17,"(1944723142138, 7653307884983)"
4535184,0xed479d793efccde7b5f3f7dd2f9e322a8ca9be366888e34c73f5caededf4b241,STC::STC,STAR::STAR,0xc0f4f25c4b2f453f52d66f23e54f8a2f,add_liquidity,2022-03-05 09:59:36,"(1796464473448, 7653307884983)"
4535188,0x0ef9cdf12a41034eafab7a79068a4f132e41474f29e2cceb9cad2a190dad3c99,STC::STC,FAI::FAI,0x40a23a5490466de08ee93f1babe93a9d,add_liquidity,2022-03-05 09:59:48,"(3408084980417, 345663319382)"
4535191,0xebbba32b717d85d109d5a8a717ecf4a4a1769898df3d0c55ed581e8cdb3f1283,STC::STC,FAI::FAI,0x3b990f9b6f9e6175e9f9535f9fa28f50,add_liquidity,2022-03-05 10:00:07,"(12000000000000, 1217094015089)"
4535193,0xc8a4112a217c9e95a3f060a3afe2edb9074c5da77fb237cfeedccc225bcc3e4a,STC::STC,STAR::STAR,0xe10d2a152e9cb36e1d4d4a5edbdc39eb,add_liquidity,2022-03-05 10:00:17,"(1784675797458, 7653307884983)"
4535196,0x042df36a3e96a744f239c4992cc31be35cef3a7956e1b02aa7a0393e077b9192,STC::STC,FAI::FAI,0x2370df831df9220a9814f484893c97fe,add_liquidity,2022-03-05 10:00:28,"(20448707898840, 2074000000000)"
4535200,0x182e436fc8962aba8d1a9e5519e3875fd3c8ec7b47448721ecbb0870e0a77b9c,STC::STC,FAI::FAI,0x0a6fbf3d68c68a0676e5ae90f180668a,add_liquidity,2022-03-05 10:01:03,"(517133427817, 52450000000)"
4535202,0x92ea32d9154e28958c90cfce8e55f72148d8f4f28e10513e98080d291e215a63,STC::STC,FAI::FAI,0xc664acb6f912d8d2e4e19a965e385c63,add_liquidity,2022-03-05 10:01:22,"(49297752890166, 5000000000000)"
4535208,0x9d3780b9ab308ad68a2a528f1f464a5a3338a844b67b93e8d09a0a692dba6e15,STC::STC,STAR::STAR,0x145667af479ac518c0ed88ac7188f5bb,add_liquidity,2022-03-05 10:01:39,"(1655262149354, 7653307884983)"
4535210,0x025f75e8facdfbaef7a9edf0031f7c94e364a789b07cb74c2979506cbf62523a,STC::STC,STAR::STAR,0x7720c55f855810085d25a95daf1305aa,remove_liquidity,2022-03-05 10:01:48,1033002493426
4535210,0x75f43efbbd07ff18f5629efaefb726c6684030f60dc4e0ed08992a43d75d98b8,STC::STC,STAR::STAR,0x298019b7255d997a73dc933a6b8ff514,add_liquidity,2022-03-05 10:01:48,"(1000000000, 4623622843)"
4535210,0x48686a623cb529ca4a416e2bea0cb965a870efb75da93674fee2e3d64102533d,STC::STC,STAR::STAR,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:01:48,"(14323433688911, 66226155194881)"
4535213,0xa1e2f7d09d1ad55d70ba10253dafef6da34f947184fe019aa402db557e8aba33,STC::STC,STAR::STAR,0x5813cb31f8b9767403cb56da42ca0ea7,remove_liquidity,2022-03-05 10:02:05,13064754722372
4535219,0x20005b5d8f984e1ca62c06cec58775f83e9bfef42810a1c7f602cb969518fd7e,STC::STC,STAR::STAR,0xe04f76149478e91c2f87a8fc71395de2,add_liquidity,2022-03-05 10:02:39,"(10704718237, 50000000000)"
4535219,0x00c47f9a1f5c91ecae705a537cc1d07e7b7e1f15108f0117678b30ec81fb0928,STC::STC,STAR::STAR,0x96e199f07e3f563629038010824537c9,add_liquidity,2022-03-05 10:02:39,"(5353672445506, 24883000000000)"
4535221,0x48452a9aa3bbcfb24b097f9db8e9cbf427763ab8f25940f3921b64b571dd65d6,STC::STC,STAR::STAR,0xe8983a9f192f1777f0d0bae1d1deb0e3,add_liquidity,2022-03-05 10:02:49,"(588969626269, 2737435164300)"
4535222,0x6a8e39e5ff2af408b4466936b78de6772594bdf02c10a9e2f1aacdb1ccd92834,STC::STC,FAI::FAI,0x8769fe40ff8c86661e1a47b88017e7c5,add_liquidity,2022-03-05 10:02:52,"(6901685404633, 700000000001)"
4535235,0xbe395566d8a1177b658d1ca4df13c418071741727168c6cb648866d521df1d8c,STC::STC,STAR::STAR,0x40a23a5490466de08ee93f1babe93a9d,remove_liquidity,2022-03-05 10:03:51,14484737424071
4535240,0x94fce4ff110fdfe11bb761b76e5415de8ed680fccf5a44bc14147a9a9f92fafb,STC::STC,FAI::FAI,0x08bf0cd79c484514cca26af5277f2310,add_liquidity,2022-03-05 10:04:28,"(498724103753, 50534433580)"
4535240,0xa7c1a3c5ecaa5b2d7b35754b82981e8d934292335c8cfdd210d395d8ef17efa2,STC::STC,FAI::FAI,0x0a6fbf3d68c68a0676e5ae90f180668a,add_liquidity,2022-03-05 10:04:28,"(3405460985812, 345066622410)"
4535247,0x522173fce0c9cd58dabed8d2e07e12500093bd0b2b67b3f654301b2f9dd3dc1a,STC::STC,FAI::FAI,0x298019b7255d997a73dc933a6b8ff514,add_liquidity,2022-03-05 10:04:42,"(986899562, 100000000)"
4535250,0x8eddc061c0088bad692b9efa26792844e940d786b3f0721373ad05e326e686f0,STC::STC,STAR::STAR,0x0744f9f0867b8a47873e3a871d182fd6,remove_liquidity,2022-03-05 10:04:59,2375342957162
4535259,0xcce7c6028572e8d9fd403ebb5e9b027967bb3d1fae49f84a45d75e72ce6cdbf7,STC::STC,FAI::FAI,0x9b2cbcf941fd50aaf0e58b0e67f5f1ee,add_liquidity,2022-03-05 10:05:43,"(592139737311, 60000000000)"
4535260,0xd6ba72529859458f5520c03a14331aaa87a63dbd608c7fb3ba4608924ef66aa7,STC::STC,STAR::STAR,0x1653056a78c051ddcf797318ae64beef,add_liquidity,2022-03-05 10:05:52,"(4985080281, 24899335115)"
4535267,0x441dddd6c08158cb04a41b3d646d39722f415816fb8ef05821808d99b62c29de,STC::STC,STAR::STAR,0xeef563ec3e3547425f8ed3caf923c577,remove_liquidity,2022-03-05 10:06:26,5238315464089
4535273,0xdd831d8ff66130934aef0052043bffd1dad85b175a20b48646036f7229c321f8,STC::STC,STAR::STAR,0xe8983a9f192f1777f0d0bae1d1deb0e3,add_liquidity,2022-03-05 10:06:55,"(7385032281088, 39536085700604)"
4535274,0x89e2cc1a56557ef56545b44a4133151c5d4f0dcab3d20eb00c3c5850a2baf641,STC::STC,STAR::STAR,0x581367e9e962ee249fbd6e9ef3e0ff99,add_liquidity,2022-03-05 10:06:59,"(1419620691873, 7600000000000)"
4535280,0x6da7c2720a423409829d04057a2ff76d121772fb48d0f3344eeccf860a1d3e8d,STC::STC,FAI::FAI,0xe04f76149478e91c2f87a8fc71395de2,add_liquidity,2022-03-05 10:07:38,"(59213973731, 6000000000)"
4535291,0xc6dab35692033506e525b44b0e7ef6be10e2a19f73b2dec1dd07593ead47caa2,STC::STC,STAR::STAR,0x96e199f07e3f563629038010824537c9,add_liquidity,2022-03-05 10:08:29,"(1414286873153, 7654000000000)"
4535291,0xb4548ff104fbb51280deedfd9e383eec83115f6fc38921ce9aae54f99f8a9fc1,STC::STC,STAR::STAR,0xe8983a9f192f1777f0d0bae1d1deb0e3,add_liquidity,2022-03-05 10:08:29,"(1301660909632, 7044477885957)"
4535307,0xa896052a564dc30fe60599fd9416b39d5c931443e737ccf9d4aa8f78ffcf62a1,STC::STC,STAR::STAR,0x9b2cbcf941fd50aaf0e58b0e67f5f1ee,add_liquidity,2022-03-05 10:09:35,"(281874338405, 1530000000000)"
4535308,0x9984cb41e36b537c22c8327892bb51c024e20757b6350d5c1f38a2054fb8b2bb,STC::STC,FAI::FAI,0x08bf0cd79c484514cca26af5277f2310,add_liquidity,2022-03-05 10:09:46,"(4504570213203, 452786411494)"
4535316,0xb8a2f1db3d1877eec42289c46e44c804615c9c3a73c7061c3c2142901b77939b,STC::STC,STAR::STAR,0x5a5bdf7587386ed006fd17d375e54ce6,add_liquidity,2022-03-05 10:10:19,"(800000000000, 4345823686668)"
4535326,0x7595c91b43a15ce0f5b476a19269d94dd76094924c2a583044a23952b3ab5a23,STC::STC,FAI::FAI,0xfaadbe019f379e850e5aceb4a68c4aaa,add_liquidity,2022-03-05 10:11:19,"(8438349138769, 848198528303)"
4535331,0xe86bb9408b772142106f75da73d52298aa9ddf6498a8250392578a5953934031,STC::STC,FAI::FAI,0x40a23a5490466de08ee93f1babe93a9d,add_liquidity,2022-03-05 10:11:49,"(3170999837108, 318739761872)"
4535331,0x27612374e7f0d0c02274635710958195e02eb1afd8fcffaf1e0f08a8748b50ad,STC::STC,STAR::STAR,0x26cceafbe90efbe454531e1bbda56989,add_liquidity,2022-03-05 10:11:49,"(912523200459, 5000000000000)"
4535337,0xd48b13de6788bcb87aa96e5c171c6ee86e517154ca9b328a2a35086a1a2f4763,STC::STC,STAR::STAR,0x1a2ecc6dc8dd51fa0ff56f8bcb3f8971,remove_liquidity,2022-03-05 10:12:44,2384135082076
4535339,0x439737fbc4bd334eabd67726c69e0ed4d18ebc64c08ce6d57b71c7dd38ebcc56,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:12:53,"(20290473607701, 1969776316383)"
4535342,0x5f2c1d915dc6699e5a56d8c15aab2adc31666b91682c3a7b6abd3f294cdf7dd5,STC::STC,STAR::STAR,0x35312da024d45453b7f79d052f1b83aa,add_liquidity,2022-03-05 10:12:59,"(1825046400, 10000000000)"
4535351,0xfc6e57728cc6e50c1d53b5acb7c092fdcb85df77417cb9261908194fa389cdb3,STC::STC,STAR::STAR,0x0a6fbf3d68c68a0676e5ae90f180668a,add_liquidity,2022-03-05 10:13:35,"(18057033381, 100017308795)"
4535369,0x12eb332cdd3be26f56b2eedf832d5de992aae0a458d7672646427282ff861105,STC::STC,FAI::FAI,0xc664acb6f912d8d2e4e19a965e385c63,add_liquidity,2022-03-05 10:14:53,"(41206500100135, 4000280602000)"
4535385,0x9ec5594ba9e78f7996c2e9aa20506889ff830710a83b88b2a0eb3c90f1430313,STC::STC,FAI::FAI,0x1a2ecc6dc8dd51fa0ff56f8bcb3f8971,add_liquidity,2022-03-05 10:15:59,"(411832509829, 39980236039)"
4535391,0x50149183efeb0ad2cf4e35e9a485e41d3bb2cee5bdc23ac92049877cf238866d,STC::STC,STAR::STAR,0x26cceafbe90efbe454531e1bbda56989,add_liquidity,2022-03-05 10:16:47,"(1795473860600, 10000000000000)"
4535393,0x58b9a9d891c450c88dd0dd8f1d3a6fb72aa9d35a86dfe89bab0f41499c9a47ba,STC::STC,FAI::FAI,0x91ac0ee4f6421421b07cd0d0d9d0ca73,add_liquidity,2022-03-05 10:17:03,"(44304386981018, 4301019969980)"
4535397,0x307b1a681adbb48c012e514bef8258ac09da8d7c29b1658841ae1daf49ba7b48,STC::STC,STAR::STAR,0xe04f76149478e91c2f87a8fc71395de2,add_liquidity,2022-03-05 10:17:22,"(538642158, 3000000000)"
4535398,0xb7a1f85f0855b3d6bafff6898c916146fe503efee3224750cf50cb0a962652d5,STC::STC,STAR::STAR,0x535e864450f140b6ba4cebefc0827243,add_liquidity,2022-03-05 10:17:40,"(175894650446, 979655868606)"
4535399,0x4d212d7c63495d690142848f51ced187b59831fe0504445ce12a63cb73dfcff5,STC::STC,FAI::FAI,0xe04f76149478e91c2f87a8fc71395de2,add_liquidity,2022-03-05 10:17:51,"(5158888646, 500000000)"
4535400,0x4fd9166073884ca365e86a9512f564309912279ea5e880fe5c84feb4829951d4,STC::STC,FAI::FAI,0xf77d889d6677bf38f23b5584c69d1c3f,add_liquidity,2022-03-05 10:17:56,"(997817327942, 96708554526)"
4535400,0x37418727974229507b4cb3d734c6143b654df723e42026078feba6559a3a2be9,STC::STC,STAR::STAR,0x5d2b0cd44dd24ab3c4f490dad0f1189d,add_liquidity,2022-03-05 10:17:56,"(989306097190, 5510000000000)"
4535402,0x89ca11f4b446dc75d31ab44c67d74664a7566a7884b9a1e90baa3d1102e49aaf,STC::STC,STAR::STAR,0x26cceafbe90efbe454531e1bbda56989,add_liquidity,2022-03-05 10:18:02,"(3590947721200, 20000000000000)"
4535419,0x44f9fceb825605e6fc5638ea2b6793dfeba456ae329683d3b6baafe4998390ae,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:18:57,"(21038039483499, 2039008876209)"
4535428,0x255a450206518a6298edc681798975830fa9414d9b80e1a9f0615dc887a36333,STC::STC,STAR::STAR,0x26cceafbe90efbe454531e1bbda56989,add_liquidity,2022-03-05 10:19:58,"(3680147801121, 20000000000000)"
4535433,0xdd0e6136759b2ab2a2625d7557586fa0f452f47581dfdaae83ab333a4b7f881c,STC::STC,STAR::STAR,0x35312da024d45453b7f79d052f1b83aa,add_liquidity,2022-03-05 10:20:16,"(99934433803, 541654270861)"
4535433,0x09507f8fd8cb2c7c344493d44b93d3b17948ca78be946381f4f5afe1376c33af,STC::STC,STAR::STAR,0xf77d889d6677bf38f23b5584c69d1c3f,add_liquidity,2022-03-05 10:20:16,"(319342502998, 1730986456512)"
4535437,0xccc6b03a96fcb9979ba3d9885e50d21fe012a35be696efce43e968749d2f12e8,STC::STC,STAR::STAR,0x26cceafbe90efbe454531e1bbda56989,add_liquidity,2022-03-05 10:20:49,"(3506971630320, 19009434505128)"
4535445,0x563ab0302c610a20673f94b2733dc270cafa3098f3a2590f60811f6751984967,STC::STC,FAI::FAI,0x5d2b0cd44dd24ab3c4f490dad0f1189d,add_liquidity,2022-03-05 10:21:21,"(5004363627099, 481281890090)"
4535455,0x9d7b08e3236f8ba5cecde7cce4c09f5e8cd6deb5ffdcc76fdb5cdaa860922bb0,STC::STC,FAI::FAI,0x99a2babc0cebd310720e887488a249e2,add_liquidity,2022-03-05 10:22:31,"(10046857014904, 951522509066)"
4535456,0xfc631c68d5299b6066302ba1ab5f660dcfc7be5be6bfafd7e7f7c69ab03cbd99,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:22:35,"(21666481668422, 2051999443128)"
4535485,0x5ece7dde8bb40d79985261e2c49ad552985740b71370eb02ad19b93fccff4c53,STC::STC,STAR::STAR,0x5d2b0cd44dd24ab3c4f490dad0f1189d,add_liquidity,2022-03-05 10:24:57,"(3734372141, 20000000000)"
4535518,0xd05347720c9bf6bc1e4d3b5dcfea63ea78dfb7ef6f4c78448820aa84976f273f,STC::STC,STAR::STAR,0x04335f23862c189069639a1bfe651399,add_liquidity,2022-03-05 10:27:23,"(532890963833, 2862843157435)"
4535526,0x72d1e2acecb8df463cc4ec69af9d2f2e19a24eb4c3ccc1ca45d832fca925f535,STC::STC,FAI::FAI,0x890c7d48c047d01dea2a06b9dd025032,add_liquidity,2022-03-05 10:28:03,"(7391101990153, 700000000000)"
4535538,0x0f4680e19aa2416e182bf9790a7927fdbc54eca615589c844384b6631cf9e14f,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:29:09,"(21291622616808, 2016497113911)"
4535550,0xecdc609e1aa020b301234cb90d8021fe042cb9c73ce79688c772d999f1c25c27,STC::STC,FAI::FAI,0xd290d389077f6ba404520cf2a40a6f46,add_liquidity,2022-03-05 10:30:04,"(7391101990153, 700000000000)"
4535566,0x55f54a3a3e8dbb9d2de9d6efcd354ce0197e4c9dd1876085a28e6af241f8d382,STC::STC,FAI::FAI,0x581367e9e962ee249fbd6e9ef3e0ff99,add_liquidity,2022-03-05 10:31:11,"(5320204511581, 500000000000)"
4535570,0x644a51768de00c10130a9a1950aae62a1c93944d6b40627d13f278c67567e56c,STC::STC,STAR::STAR,0xa44004308188a371af871c32d3c93188,add_liquidity,2022-03-05 10:31:46,"(21824723518, 117248676797)"
4535584,0xc2924b6fc5729b7ebecc6dca7917681026380b23bfcf0817324526ba9dd0920e,STC::STC,FAI::FAI,0x6bf40816f188ba5a49c523d579d7442b,add_liquidity,2022-03-05 10:32:57,"(7448286316213, 700000000000)"
4535591,0x3764226cbe75cbabe8d83e9735407d57e2de99e84ea8b6e137bf97052c151ca4,STC::STC,FAI::FAI,0xb01a3b6cd6a2beb1de4198e9c3f38ab4,add_liquidity,2022-03-05 10:33:53,"(3656753900953, 343666666666)"
4535604,0x2b5c799b87d2f663ab1f024e559e875426fb51d48d122865f7a9f9e80f1c1bfb,STC::STC,FAI::FAI,0x9749fb17f65fe5f5b83ded7b69436582,remove_liquidity,2022-03-05 10:34:33,3543358837945
4535629,0x02e12d469a949e5d8fbdc5ffe816be9c3df826d71944043572c87a9e86e97061,STC::STC,FAI::FAI,0x49d57f18095a3efab174a2ccbc225d14,add_liquidity,2022-03-05 10:36:49,"(11055896016729, 1038000000000)"
4535646,0xbf50b82c3c5cef770a7fac4886e9f365efd02b8a2a5c49e8c85730b8eb3f23eb,STC::STC,FAI::FAI,0xbfee7b54e271648e93eb23b4e71a4f50,add_liquidity,2022-03-05 10:37:56,"(14895591755311, 1398495808808)"
4535663,0x0127bf9c1ee649517b06a65587ee7bb2f065ffdb0aaa992e412e60da9bc5b7bd,STC::STC,STAR::STAR,0x9749fb17f65fe5f5b83ded7b69436582,add_liquidity,2022-03-05 10:39:31,"(21127515663817, 96824225720577)"
4535683,0xad0a89e7285c154593346b28640b4d0381e7fe67fded4a62e529bad41e1e0b13,STC::STC,STAR::STAR,0x04335f23862c189069639a1bfe651399,remove_liquidity,2022-03-05 10:41:07,1233366135085
4535697,0xf30fa4a8e07f1c86d6b58d5f981e877272b434ac645ee734f3702a3e774cb060,STC::STC,STAR::STAR,0xe34fdec2d1dfc69064bb203b129818a3,add_liquidity,2022-03-05 10:42:21,"(999534772675, 4501187232855)"
4535732,0xc5a904659a178eebf26248b792659abd6d28e9c84f650db035e28852827a69d0,STC::STC,STAR::STAR,0xb9c17e73f4d6eac8c88ba0f296fe4ce5,add_liquidity,2022-03-05 10:45:25,"(1699495480035, 7653307884983)"
4535747,0x91a4ccaebee0e93a9095bd3a573ee400e1a4f6e3db7455e28d798b30e152d4c6,STC::STC,STAR::STAR,0xe34fdec2d1dfc69064bb203b129818a3,add_liquidity,2022-03-05 10:46:40,"(4028153371845, 17771473624754)"
4535760,0x6c71f4f93096bd6ef0ed9ed4a544cddbf8c9f443e0e673db8f0186249ebc2802,STC::STC,FAI::FAI,0x16c18267bc7066489b300ea431c08ee9,add_liquidity,2022-03-05 10:47:49,"(106511522319, 10000000000)"
4535765,0x806bfbc627f8d2e8915785e9104a45a39698eb344c81debdc0d8fa555ba63626,STC::STC,FAI::FAI,0x236e3246c470de88dcf2657579d0ad60,add_liquidity,2022-03-05 10:48:23,"(734929504002250, 69000000000000)"
4535810,0x5c26cebda16273b7148cc71de71dbf47d9b29f72bcefe31c625b4b2beb1b21b6,STC::STC,STAR::STAR,0xb01a3b6cd6a2beb1de4198e9c3f38ab4,add_liquidity,2022-03-05 10:51:57,"(822797376832, 3642926207795)"
4535819,0x2bc33d960b2786b5ea7e685e78e71d96dc563342cdab7021f2f30d114bf570f1,STC::STC,STAR::STAR,0xd4aebcce7cbac2c6823c073e4aaa5450,add_liquidity,2022-03-05 10:53:03,"(230000000000, 1017161667466)"
4535822,0x82b57d8a461acf3c8f86022d2d94f313c6ef3189a510c9f45ed9ba33440726cd,STC::STC,FAI::FAI,0x9b2cbcf941fd50aaf0e58b0e67f5f1ee,add_liquidity,2022-03-05 10:53:13,"(2130230446394, 200000000001)"
4535840,0xb372b51e4fa0a6278e23fed84c449ac9bb4765b24148bb8c953f0bb7c8ccf6ca,STAR::STAR,STC::STC,0x4d676da54966d8f7c6c976df744c7472,add_liquidity,2022-03-05 10:54:14,"(418176742835, 94557879959)"
4535889,0x0f2183261d2468911472df4bd76204fab6fad4b1fd4fef413a3202e1ce2be49d,STC::STC,STAR::STAR,0x2370df831df9220a9814f484893c97fe,add_liquidity,2022-03-05 10:58:35,"(20988879731815, 86611571100522)"
4535896,0xe39b94c4a8980274b617ee354a7599a3987e953c8a87bd2223365c2937680773,STC::STC,FAI::FAI,0x61946b015582a4d72d26d15d7af78cc0,add_liquidity,2022-03-05 10:59:12,"(13143521854185, 1234000000000)"
4535910,0xf2c9fa9588350dd221d1e1121505fc22468f63df7ab56babafaac1510d8d07e6,STC::STC,STAR::STAR,0x236e3246c470de88dcf2657579d0ad60,add_liquidity,2022-03-05 11:00:28,"(2417995009258, 10000000000000)"
4535923,0xbc4661d49d5bf53bb7475322040b640e39c17209545b03665269137ff3bc14d3,STC::STC,STAR::STAR,0x236e3246c470de88dcf2657579d0ad60,add_liquidity,2022-03-05 11:01:32,"(860196006109, 3559000000000)"
4535936,0x1d36756e34f304a9f43a56b9391f855fd723d5269abf26ffeb7dc364aaefb37a,STC::STC,FAI::FAI,0xb01a3b6cd6a2beb1de4198e9c3f38ab4,add_liquidity,2022-03-05 11:02:43,"(19109430327558, 1763041953913)"
4535994,0xb4fcd22cd75212cab1f8ad82bb4f5c849803d53ab3b53bc42da49109998ca592,STC::STC,FAI::FAI,0x9b2cbcf941fd50aaf0e58b0e67f5f1ee,add_liquidity,2022-03-05 11:07:26,"(10188563277269, 940000000001)"
4535999,0x7060d546c1e9e513512a8bf1328b94206b8585e3fde9a3cc6db0e881ec68f5a4,STC::STC,STAR::STAR,0x6b1a630efa3620b1983032313e40d7bb,add_liquidity,2022-03-05 11:07:45,"(452000000000, 1860084930319)"
