sender,asset_weight,harvest_index,actual_gain,expect_gain,remedy_gain
0x288b1c32870b9478c2613576f28842ac,101357226231,8.080000000002203,0.04357127769321423,1.3071383307964268,1.2635670531032126
0xb1f940f2b8171c0b44dee9e2534e753f,8040491911449,8.08000000000224,3.1594487582720348,94.78346274816104,91.62401398988901
0xa86c0fdd86072f8a4a36c1eb756defec,1360320174692,8.080000000002212,0.5726901289229218,17.180703867687654,16.608013738764733
0x49d57f18095a3efab174a2ccbc225d14,2027074822716,8.080000000002222,0.8317867000460595,24.953601001381784,24.121814301335725
0xe8c1b784696130e121fa956caff0ace0,10000000000,8.080000000002235,0.003979039320256561,0.11937117960769683,0.11539214028744027
0xbd36e5eff5b7840b4643d81db05409b0,234484255164,8.080000000002352,0.06940607046235847,2.082182113870754,2.0127760434083957
0xb87b11e72aaf8386d46052c371bb0455,21990493485889,8.080000000002316,6.953207503969313,208.5962251190794,201.6430176151101
0xa2cc5860ce18bfa077a89a3c9b237b6a,1130648785065,8.080000000002352,0.31733284096494785,9.519985228948435,9.202652387983488
0x0832ec2553244fe9607135d2d5e78d28,1284450322596,8.080000000002372,0.3354013909657496,10.062041728972488,9.726640338006739
0x2c58cace2f326c8f833aa4d072ebebc3,7097360699837,8.08000000000248,1.0842402889927563,32.52720866978269,31.44296838078993
0x500ce92aafc82117f76d98a6a3d558ac,63803989304,8.080000000002503,0.0082737216530262,0.248211649590786,0.2399379279377598
